ID,Room,UserID,UserFlag,CityIco,Flag,CityName,CityRot,MapID,L1,L2,L3,L4,L5,L6,C0,C1,C2,C3,Mark,Army,Scenario,Area,Level,Scale,filename
2851,3,182,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862610478 01-05-03-03-02 推演室3
2856,9,186,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018626111613 01-05-03-03-02 推演室9
2857,9,186,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018626111613 01-05-03-03-02 推演室9
3207,52,0,GREEN,GREEN,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862617174 个人预赛 推演室16
3208,52,150,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862617174 个人预赛 推演室16
3189,41,0,GREEN,GREEN,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018626182518 个人预赛 推演室5
3190,41,163,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018626182518 个人预赛 推演室5
3191,46,172,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018626193350 个人预赛 推演室10
3192,46,0,GREEN,GREEN,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018626193350 个人预赛 推演室10
2878,1,160,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862619834 01-05-03-03-02 推演室1
2879,1,160,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862619834 01-05-03-03-02 推演室1
3250,42,176,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018626205915 个人预赛 推演室6
3251,42,177,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018626205915 个人预赛 推演室6
2888,14,197,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018626212415 01-05-03-03-02 推演室14
2889,14,197,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018626212415 01-05-03-03-02 推演室14
2880,8,192,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862716575 01-05-03-03-02 推演室8
2881,8,192,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862716575 01-05-03-03-02 推演室8
4348,33,843,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,湖北,预赛,个人,2018627182626 个人预赛 推演室2
4349,33,843,BLUE,BLUE,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,湖北,预赛,个人,2018627182626 个人预赛 推演室2
3226,51,114,RED,RED,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018627194951 个人预赛 推演室15
3227,51,114,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018627194951 个人预赛 推演室15
3126,44,119,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862719951 个人预赛 推演室8
3127,44,119,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862719951 个人预赛 推演室8
3356,53,181,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018627202056 个人预赛 推演室17
3357,53,146,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018627202056 个人预赛 推演室17
2918,14,207,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018627202153 01-05-03-03-02 推演室14
2919,14,207,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018627202153 01-05-03-03-02 推演室14
4388,40,0,GREEN,GREEN,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,湖北,预赛,个人,201862720254 个人预赛 推演室9
4389,40,0,GREEN,GREEN,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,湖北,预赛,个人,201862720254 个人预赛 推演室9
3192,80,336,RED,RED,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-02,山东,预赛,个人,201862721315 01-07-01-02-02(地方个人) 推演室2
3193,80,336,RED,RED,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-02,山东,预赛,个人,201862721315 01-07-01-02-02(地方个人) 推演室2
2908,31,192,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,陕西,预赛,个人,2018627224954 01-05-04-03-02 推演室1
2909,31,192,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,陕西,预赛,个人,2018627224954 01-05-04-03-02 推演室1
3386,37,197,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862813258 个人预赛 推演室1
3387,37,197,BLUE,BLUE,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862813258 个人预赛 推演室1
2924,31,249,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,陕西,预赛,个人,2018628155045 01-05-04-03-02 推演室1
2925,31,249,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,陕西,预赛,个人,2018628155045 01-05-04-03-02 推演室1
2972,8,224,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018628195818 01-05-03-03-02 推演室8
2973,8,224,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018628195818 01-05-03-03-02 推演室8
2936,31,71,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,陕西,预赛,个人,201862820134 01-05-04-03-02 推演室1
2937,31,71,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,陕西,预赛,个人,201862820134 01-05-04-03-02 推演室1
2988,2,218,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018628235139 01-05-03-03-02 推演室2
2989,2,218,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018628235139 01-05-03-03-02 推演室2
2990,8,102,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,20186290148 01-05-03-03-02 推演室8
2991,8,102,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,20186290148 01-05-03-03-02 推演室8
3124,47,150,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862910938 个人预赛 推演室11
3125,47,150,BLUE,BLUE,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862910938 个人预赛 推演室11
3004,1,44,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018629154225 01-05-03-03-02 推演室1
3005,1,44,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018629154225 01-05-03-03-02 推演室1
3610,37,122,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018629201029 个人预赛 推演室1
3611,37,111,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018629201029 个人预赛 推演室1
3612,41,162,RED,RED,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018629204718 个人预赛 推演室5
3613,41,109,BLUE,BLUE,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018629204718 个人预赛 推演室5
3695,37,0,GREEN,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018630102446 个人预赛 推演室1
3696,37,0,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018630102446 个人预赛 推演室1
3276,83,387,RED,RED,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-02,山东,预赛,个人,2018630103828 01-07-01-02-02(地方个人) 推演室5
3277,83,387,RED,RED,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-02,山东,预赛,个人,2018630103828 01-07-01-02-02(地方个人) 推演室5
2963,47,210,BLUE,BLUE,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-03,山东,预赛,个人,201862373651 01-07-01-02-03 推演室11
2964,47,210,BLUE,BLUE,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-03,山东,预赛,个人,201862373651 01-07-01-02-03 推演室11
3028,37,122,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,20186238432 个人预赛 推演室1
3029,37,0,GREEN,GREEN,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,20186238432 个人预赛 推演室1
3040,37,122,RED,RED,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862394219 个人预赛 推演室1
3041,37,122,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862394219 个人预赛 推演室1
2796,1,150,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862410494 01-05-03-03-02 推演室1
2797,1,150,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862410494 01-05-03-03-02 推演室1
3120,60,0,GREEN,GREEN,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-03,山东,预赛,个人,2018624175039 01-07-01-02-03 推演室2
3121,60,183,BLUE,BLUE,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-03,山东,预赛,个人,2018624175039 01-07-01-02-03 推演室2
2788,33,85,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,陕西,预赛,个人,2018624184635 01-05-04-03-02 推演室3
2789,33,85,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,陕西,预赛,个人,2018624184635 01-05-04-03-02 推演室3
3018,50,108,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862485018 个人预赛 推演室14
3019,50,108,BLUE,BLUE,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862485018 个人预赛 推演室14
2824,13,56,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018625205919 01-05-03-03-02 推演室13
2825,13,56,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018625205919 01-05-03-03-02 推演室13
3155,56,74,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,20186260344 个人预赛 推演室20
3156,56,0,GREEN,GREEN,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,20186260344 个人预赛 推演室20
3175,56,167,RED,RED,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018626125322 个人预赛 推演室20
3176,56,0,GREEN,GREEN,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018626125322 个人预赛 推演室20
3042,37,114,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018626163026 个人预赛 推演室1
3043,37,0,GREEN,GREEN,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018626163026 个人预赛 推演室1
2876,13,193,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018626194640 01-05-03-03-02 推演室13
2877,13,193,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018626194640 01-05-03-03-02 推演室13
2848,36,255,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,陕西,预赛,个人,2018626212634 01-05-04-03-02 推演室6
2849,36,255,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,陕西,预赛,个人,2018626212634 01-05-04-03-02 推演室6
3228,46,115,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018626212714 个人预赛 推演室10
3229,46,0,GREEN,GREEN,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018626212714 个人预赛 推演室10
2486,3,38,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-01,河北,预赛,个人,2018627144254 01-05-03-03-01 地方个人决赛3
2487,3,38,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-01,河北,预赛,个人,2018627144254 01-05-03-03-01 地方个人决赛3
4380,33,846,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,湖北,预赛,个人,2018627193535 个人预赛 推演室2
4381,33,846,BLUE,BLUE,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,湖北,预赛,个人,2018627193535 个人预赛 推演室2
3301,39,150,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862719647 个人预赛 推演室3
3302,39,74,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862719647 个人预赛 推演室3
3354,55,0,GREEN,GREEN,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018627202456 个人预赛 推演室19
3355,55,0,GREEN,GREEN,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018627202456 个人预赛 推演室19
2484,1,86,BLUE,BLUE,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-03-03-02,新疆,预赛,个人,2018627212334 01-02-03-03-02 推演室1
2485,1,86,BLUE,BLUE,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-03-03-02,新疆,预赛,个人,2018627212334 01-02-03-03-02 推演室1
2484,1,86,BLUE,BLUE,GREEN,主要,330,100060,0,0,0,0,30,0,0,80,0,0,0,,01-02-03-03-02,新疆,预赛,个人,2018627212334 01-02-03-03-02 推演室1
2485,1,86,BLUE,BLUE,GREEN,次要,330,80062,0,0,0,0,30,0,0,50,0,0,0,,01-02-03-03-02,新疆,预赛,个人,2018627212334 01-02-03-03-02 推演室1
4406,32,839,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,湖北,预赛,个人,2018627215235 个人预赛 推演室1
4407,32,839,BLUE,BLUE,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,湖北,预赛,个人,2018627215235 个人预赛 推演室1
3216,80,336,BLUE,BLUE,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-02,山东,预赛,个人,201862722320 01-07-01-02-02(地方个人) 推演室2
3217,80,336,BLUE,BLUE,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-02,山东,预赛,个人,201862722320 01-07-01-02-02(地方个人) 推演室2
3364,39,183,RED,RED,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018627223445 个人预赛 推演室3
3365,39,183,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018627223445 个人预赛 推演室3
2944,12,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018627233823 01-05-03-03-02 推演室12
2945,12,218,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018627233823 01-05-03-03-02 推演室12
3418,37,0,GREEN,GREEN,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862817313 个人预赛 推演室1
3419,37,0,GREEN,GREEN,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862817313 个人预赛 推演室1
3382,55,0,GREEN,GREEN,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862817643 个人预赛 推演室19
3383,55,0,GREEN,GREEN,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862817643 个人预赛 推演室19
3428,50,142,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862819150 个人预赛 推演室14
3429,50,112,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862819150 个人预赛 推演室14
3432,37,138,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018628194038 个人预赛 推演室1
3433,37,111,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018628194038 个人预赛 推演室1
2942,31,71,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,陕西,预赛,个人,201862820334 01-05-04-03-02 推演室1
2943,31,99,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,陕西,预赛,个人,201862820334 01-05-04-03-02 推演室1
3154,93,342,BLUE,BLUE,GREEN,主要,330,220129,0,0,0,0,30,0,0,80,0,0,0,,01-07-01-02-02,山东,预赛,个人,2018628211526 01-07-01-02-02(地方个人) 推演室15
3155,93,342,BLUE,BLUE,GREEN,次要,330,250126,0,0,0,0,30,0,0,50,0,0,0,,01-07-01-02-02,山东,预赛,个人,2018628211526 01-07-01-02-02(地方个人) 推演室15
2940,45,69,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,陕西,预赛,个人,2018628222710 01-05-04-03-02 推演室15
2941,45,69,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,陕西,预赛,个人,2018628222710 01-05-04-03-02 推演室15
2846,23,244,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河北,预赛,个人,20186283152 01-05-03-03-02 推演室3
2847,23,244,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河北,预赛,个人,20186283152 01-05-03-03-02 推演室3
3381,61,500,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河北,预赛,个人,20186285021 01-05-03-03-02 推演室18
3382,61,500,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河北,预赛,个人,20186285021 01-05-03-03-02 推演室18
2904,20,0,GREEN,GREEN,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018629185533 01-05-03-03-02 推演室20
2905,20,202,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018629185533 01-05-03-03-02 推演室20
2918,33,192,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,陕西,预赛,个人,201862919147 01-05-04-03-02 推演室3
2919,33,247,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,陕西,预赛,个人,201862919147 01-05-04-03-02 推演室3
3030,42,136,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,20186238511 个人预赛 推演室6
3031,42,133,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,20186238511 个人预赛 推演室6
2768,31,63,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,陕西,预赛,个人,2018624101834 01-05-04-03-02 推演室1
2769,31,63,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,陕西,预赛,个人,2018624101834 01-05-04-03-02 推演室1
2772,1,73,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862481321 01-05-03-03-02 推演室1
2773,1,0,GREEN,GREEN,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862481321 01-05-03-03-02 推演室1
3165,41,115,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862516959 个人预赛 推演室5
3166,41,75,RED,RED,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862516959 个人预赛 推演室5
2822,32,249,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,陕西,预赛,个人,20186261060 01-05-04-03-02 推演室2
2823,32,249,RED,RED,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,陕西,预赛,个人,20186261060 01-05-04-03-02 推演室2
2842,2,181,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018626112111 01-05-03-03-02 推演室2
2843,2,181,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018626112111 01-05-03-03-02 推演室2
3181,39,167,RED,RED,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018626123721 个人预赛 推演室3
3182,39,0,GREEN,GREEN,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018626123721 个人预赛 推演室3
3238,52,109,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018626202822 个人预赛 推演室16
3239,52,109,BLUE,BLUE,GREEN,次要,330,130046,0,0,0,0,30,0,0,50,0,0,0,,01-03-03-03-02,四川,预赛,个人,2018626202822 个人预赛 推演室16
2860,9,56,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862620503 01-05-03-03-02 推演室9
2861,9,56,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,201862620503 01-05-03-03-02 推演室9
2890,2,196,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018626212357 01-05-03-03-02 推演室2
2891,2,196,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018626212357 01-05-03-03-02 推演室2
2780,45,71,RED,RED,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-04-03-02,陕西,预赛,个人,201862621313 01-05-04-03-02 推演室15
2781,45,69,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-04-03-02,陕西,预赛,个人,201862621313 01-05-04-03-02 推演室15
2892,14,160,BLUE,BLUE,GREEN,主要,330,80048,0,0,0,0,30,0,0,80,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018626215559 01-05-03-03-02 推演室14
2893,14,160,BLUE,BLUE,GREEN,次要,330,100049,0,0,0,0,30,0,0,50,0,0,0,,01-05-03-03-02,河南,预赛,个人,2018626215559 01-05-03-03-02 推演室14
3197,56,74,BLUE,BLUE,GREEN,主要,330,150049,0,0,0,0,30,0,0,80,0,0,0,,01-03-03-03-02,四川,预赛,个人,201862621742 个人预赛 推演室20
